codigo_onibus,distancia_percorrida,segundos_deslocamento,tecnologia,fase_conama,fator_consumo_l,fator_consumo_kg,consumo_l,consumo_kg,emissao_co2,emissao_mp,emissao_nox
26080,407515.4150480047,56319.0,Padron,P8,0.63,0.529,256.73471148024294,215.5756545603945,685.7384143637288,0.005604967018570256,0.23972012787115868
26082,0.0,10724.0,Biarticulado,P5,0.9,0.756,0.0,0.0,0.0,0.0,0.0
26083,129181.11587922966,86223.0,Básico,P8,0.53,0.445,68.46599141599172,57.48559656625719,182.87266307211388,0.0014946255107226869,0.063923983381678
26089,188849.3047346981,60315.0,Biarticulado,P7,0.9,0.756,169.96437426122827,142.77007437943175,453.9748436517407,0.07852354090868746,9.387132390447638
26092,180790.71540083914,57683.0,Articulado (23m),P7,0.85,0.714,153.67210809071327,129.08457079619913,410.4582007102951,0.07099651393790953,8.487310529850093
26096,93439.36533439331,57519.0,Básico,P8,0.53,0.445,49.52286362722846,41.580517573805025,132.2755687483272,0.0010810934569189306,0.04623753554207118
26098,7168.794742421766,2007.0,Midiônibus,P5,0.47,0.395,3.36933352893823,2.8316739232565977,8.99948985579401,0.10986894822235599,0.05941418225776993
26100,150246.6126746002,38844.0,Biarticulado,P8,0.9,0.756,135.2219514071402,113.58643918199776,361.1778322084715,0.0029532474187319415,0.1263081203703815
26103,20212.313549922757,5533.0,Básico,P8,0.53,0.445,10.712526181459062,8.994479529715628,28.613157430677152,0.0002338564677726063,0.010001861237043778
26106,72111.40059721367,39415.0,Padron,P5,0.63,0.529,45.43018237624461,38.14693091592603,121.34401712694934,1.48010091953793,0.8003989044779599
26120,468586.32171100733,56777.0,Articulado (23m),P7,0.85,0.714,398.2983734543562,334.57063370165923,1063.8549554965853,0.1840138485359126,21.998019165884095
26123,552923.5121795764,58671.0,Midiônibus,P7,0.47,0.395,259.8740507244009,218.40478731093268,694.1235894848747,0.12012263302101298,14.360114765693824
26126,10311.669597330614,4432.0,Articulado (23m),P5,0.85,0.714,8.764919157731022,7.362532092494058,23.411099070299557,0.28566624518876943,0.15448064836471032
26127,0.0,86221.0,Básico,P7,0.53,0.445,0.0,0.0,0.0,0.0,0.0
26130,71330.04898899014,60323.0,Midiônibus,P7,0.47,0.395,33.52512302482536,28.175369350651106,89.54560359930854,0.01549645314285811,1.8525305348053103
26131,180549.04184451202,80771.0,Midiônibus,P8,0.47,0.395,84.85804966692064,71.31687152858224,226.655850660345,0.0018542386597431382,0.07930436113978345
26133,192546.63818679855,60212.0,Articulado (18m),P7,0.8,0.672,154.03731054943887,129.39134086152865,411.4336564775512,0.07116523747384076,8.50748066164551
26137,450405.59906190756,86217.0,Básico,P7,0.53,0.445,238.71496750281102,200.43049158254885,637.6076782000082,0.11023677037040187,13.178304821552588
26139,44081.74574761832,86237.0,Articulado (18m),P8,0.8,0.672,35.26539659809466,29.622933142399514,94.19387431351083,0.0007701962617023873,0.03294070165434826
26142,91913.59951095031,55740.0,Básico,P5,0.53,0.445,48.71420774080367,40.90155178237289,130.1156488756866,1.5869802091560683,0.8581963594977481
26143,132275.37210855426,59791.0,Miniônibus,P5,0.35,0.294,46.296380237993986,38.888959399914945,123.65763161568194,1.5088916247167,0.8159681461290154
26148,81576.6973341178,32403.0,Padron,P8,0.63,0.529,51.393319320494214,43.15407288974831,137.27155590504003,0.001122005895133456,0.04798732905340012
26151,158776.46997204516,57611.0,Midiônibus,P8,0.47,0.395,74.62494088686122,62.71670563895784,199.32321710880632,0.0016306343466129037,0.06974097667052111
26153,6292.95665102257,5737.0,Midiônibus,P7,0.47,0.395,2.957689625980608,2.4857178771539155,7.899988990994204,0.0013671448324346536,0.16343595042286996
26157,20133.81358069904,4021.0,Articulado (23m),P7,0.85,0.714,17.113741543594184,14.375542896619114,45.710803662940066,0.007906548593140513,0.9451919454527068
26170,242384.79269122102,56719.0,Padron,P5,0.63,0.529,152.70241939546926,128.22155533365594,407.86816220529835,4.974996346945851,2.690344674010769
26173,100577.34944677191,34903.0,Básico,P7,0.53,0.445,53.30599520678912,44.756920503813504,142.38031319733372,0.02461630627709743,2.942767523125738
26183,244055.1641821832,86213.0,Articulado (18m),P7,0.8,0.672,195.24413134574655,164.00507033042712,521.497074824489,0.09020278868173492,10.783333374225583
26197,41355.42881519105,37484.0,Padron,P5,0.63,0.529,26.053920153570363,21.87702184323607,69.59002073018644,0.8488284475175595,0.4590236723147792
26198,190901.27664768405,52964.0,Biarticulado,P7,0.9,0.756,171.81114898291565,144.32136514564914,458.9075789333677,0.07937675083010703,9.489129758326431
26202,97113.47889789996,84275.0,Miniônibus,P8,0.35,0.294,33.98971761426498,28.551362795982584,90.78653574770176,0.0007423354326955471,0.031749115429132634
26203,202625.448349819,86227.0,Miniônibus,P8,0.35,0.294,70.91890692243663,59.571881814846776,189.42440038982824,0.001548868927186016,0.06624393257810961
26209,262774.00434576086,60421.0,Articulado (18m),P7,0.8,0.672,210.21920347660867,176.5841309203513,561.4954924860217,0.09712127200619322,11.610406608013099
26211,203250.04779432307,58478.0,Básico,P5,0.53,0.445,107.72252533099122,90.44627126847377,287.72686515907753,3.5093153252167824,1.8977436637551166
26215,202844.82947776568,60126.0,Padron,P5,0.63,0.529,127.79224257099237,107.30491479373805,341.3330799071206,4.163430693997037,2.251471722202212
26217,179152.91843666675,75565.0,Básico,P5,0.53,0.445,94.95104677143338,79.7230487043167,253.61424592649854,3.0932542897274877,1.672749007913973
26225,4669.5715992237365,725.0,Articulado (18m),P8,0.8,0.672,3.7356572793789895,3.137952114678351,9.97794059322128,8.158675498163712e-05,0.003489402751522326
26227,289004.0105521512,86202.0,Básico,P7,0.53,0.445,153.17212559264016,128.6067846957073,409.12274745794184,0.07073373158263901,8.455896093742755
26229,173458.68302735843,86205.0,Articulado (23m),P8,0.85,0.714,147.43988057325467,123.84949968153391,393.8119210111632,0.0032200869917198816,0.1377206436458657
26233,189403.89158466563,86218.0,Padron,P7,0.63,0.529,119.32445169833936,100.19465864828813,318.7156104862644,0.055107062256558474,6.587798806124945
26234,154886.7250218936,86220.0,Biarticulado,P7,0.9,0.756,139.39805251970424,117.09436411655156,372.33219828013,0.06440190026410336,7.6989544406632655
26236,11349.274872147917,4785.0,Padron,P8,0.63,0.529,7.150043169453187,6.003766407366248,19.09776530560946,0.00015609792659152243,0.006676188244991267
26251,164986.36683151522,60422.0,Articulado (18m),P7,0.8,0.672,131.9890934652122,110.87083851077824,352.54286864558173,0.060978961180928035,7.28975763208367
26252,55699.18756156072,86218.0,Biarticulado,P7,0.9,0.756,50.12926880540465,42.108585796539906,133.8952769792358,0.02315972218809695,2.768639516122499
26257,157334.8394638263,58734.0,Padron,P7,0.63,0.529,99.12094886221055,83.2301300763641,264.7520544109644,0.04577657154200026,5.47238105252094
26262,18263.34340942329,86182.0,Articulado (23m),P8,0.85,0.714,15.523841898009799,13.04002719432823,41.46418170958417,0.00033904070705253396,0.014500510240092992
26267,197553.71283630028,86209.0,Articulado (18m),P8,0.8,0.672,158.04297026904024,132.7560950259938,422.1327735886064,0.003451658470675839,0.1476247776689051
26271,158520.2627451907,57526.0,Midiônibus,P5,0.47,0.395,74.50452349023963,62.61550378435033,199.00158224243006,2.429481546832793,1.3137985004032386
26273,111046.7171175061,45643.0,Midiônibus,P5,0.47,0.395,52.19195704522786,43.86345326141491,139.4047172678036,1.7019019865428986,0.9203429763310077
26278,162517.60232417207,60451.0,Padron,P7,0.63,0.529,102.3860894642284,85.97181162948702,273.47324495895407,0.047284496396217866,5.652646614638772
26282,192512.7521183576,85923.0,Básico,P7,0.53,0.445,102.03175862272954,85.66817469266914,272.5268272813106,0.04711749608096803,5.632682486042996
26286,156620.33475845517,58259.0,Miniônibus,P8,0.35,0.294,54.8171171654593,46.04637841898582,146.41651994894178,0.0011972058388936312,0.05120357280191223
26287,103449.90520591589,36003.0,Básico,P8,0.53,0.445,54.828449759135424,46.03520781663257,146.44678930665071,0.0011969154032324468,0.05119115109209542
26288,0.0,85401.0,Miniônibus,P8,0.35,0.294,0.0,0.0,0.0,0.0,0.0
26293,290688.32511667523,47807.0,Biarticulado,P8,0.9,0.756,261.61949260500774,219.76037378820646,698.7856647479756,0.005713769718493368,0.24437353565248557
26297,149751.08310787898,61473.0,Padron,P5,0.63,0.529,94.34318235796376,79.21832296406798,251.99064007812117,3.0736709310058377,1.6621588524320745
26303,127095.3239115384,49855.0,Articulado (18m),P7,0.8,0.672,101.67625912923073,85.40805766855381,271.57728813417526,0.0469744317177046,5.615579791707413
26304,238681.63787137365,86229.0,Articulado (23m),P8,0.85,0.714,202.8793921906676,170.4186894401608,541.8908565412731,0.00443088592544418,0.1895055826574588
26309,89763.84389851631,54235.0,Biarticulado,P8,0.9,0.756,80.78745950866468,67.86146598727834,215.78330434764334,0.0017643981156692367,0.07546195017785351
26310,2770.8348139939417,10780.0,Miniônibus,P8,0.35,0.294,0.9697921848978796,0.8146254353142188,2.590314925862236,2.118026131816969e-05,0.0009058634840694113
26312,91673.6622657602,21334.0,Midiônibus,P7,0.47,0.395,43.08662126490729,36.21109659497528,115.08436539856737,0.019916103127236406,2.380879601119625
26317,484296.5841846145,59450.0,Padron,P5,0.63,0.529,305.1068480363071,256.19289303366105,814.9403911049762,9.94028424970605,5.375439281632277
26319,373494.9621349932,71302.0,Biarticulado,P5,0.9,0.756,336.1454659214939,282.3621913740549,897.8445394763102,10.95565302531333,5.9245234994104194
26322,154882.5640252519,86197.0,Articulado (18m),P5,0.8,0.672,123.90605122020152,104.08108302496927,330.9530628091582,4.038346021368808,2.183829284029905
26323,2681.40278148779,6086.0,Básico,P8,0.53,0.445,1.4211434741885287,1.1932242377620665,3.79587421955756,3.1023830181813726e-05,0.001326865352391418
26343,36315.59605788655,15840.0,Articulado (23m),P7,0.85,0.714,30.86825664920357,25.929335585330996,82.44911351002273,0.014261134571932049,1.704853814735513
26347,105750.26163228451,25909.0,Padron,P8,0.63,0.529,66.62266482833925,55.941888403478515,177.94913775649414,0.0014544890984904413,0.062207379904668104
26351,291912.1025953303,78826.0,Articulado (23m),P8,0.85,0.714,248.12528720603072,208.42524125306582,662.742642127308,0.005419056272579711,0.23176886827340917
26353,142566.354959757,86225.0,Miniônibus,P7,0.35,0.294,49.89822423591495,41.91450835816856,133.27815693412882,0.02305297959699271,2.755878924549583
26355,186802.88892708847,86226.0,Articulado (18m),P7,0.8,0.672,149.44231114167079,125.53154135900347,399.16041305940263,0.06904234774745191,8.253698844354478
26357,77030.24560642256,86211.0,Miniônibus,P8,0.35,0.294,26.960585962247894,22.64689220828823,72.01172510516412,0.0005888191974154939,0.025183344135616507
26359,133811.62893620192,48770.0,Miniônibus,P7,0.35,0.294,46.834070127670664,39.34061890724336,125.09380131100833,0.02163734039898385,2.586645693151251
26366,161192.36762151602,55442.0,Midiônibus,P7,0.47,0.395,75.76041278211252,63.67098521049883,202.35606254102254,0.035019041865774356,4.186367277590298
26367,152769.93365722668,56780.0,Básico,P7,0.53,0.445,80.96806483833015,67.98262047746587,216.26570118317983,0.03739044126260623,4.469857296393381
26368,48784.41678469844,25848.0,Biarticulado,P5,0.9,0.756,43.9059751062286,36.881019089232026,117.27285950873659,1.4309835406622027,0.7738375425302664
26374,99641.99161628446,53022.0,Biarticulado,P8,0.9,0.756,89.67779245465601,75.32934566191105,239.5293836463862,0.0019585629872096873,0.08376623237604508
26375,3961.4413770010387,86203.0,Articulado (23m),P7,0.85,0.714,3.3672251704508827,2.8284691431787414,8.993858430274306,0.001555658028748308,0.18597184616400225
26378,99002.75636916044,86229.0,Articulado (23m),P7,0.85,0.714,84.15234291378638,70.68796804758055,224.7709079227234,0.038878382426169304,4.647733899128422
26381,135229.69323932315,86206.0,Biarticulado,P8,0.9,0.756,121.70672391539084,102.2336480889283,325.0786595780089,0.0026580748503121357,0.11368381667488826
26382,195232.8431271934,57059.0,Articulado (23m),P7,0.85,0.714,165.9479166581144,139.39624999281608,443.2468853938235,0.07666793749604885,9.165303437027658
26385,164260.43229122204,59236.0,Midiônibus,P8,0.47,0.395,77.20240317687436,64.8828707550327,206.2076188854314,0.00168695463963085,0.07214975227959636
26387,167307.51739437316,86131.0,Articulado (18m),P8,0.8,0.672,133.84601391549856,112.43065168901879,357.50270316829665,0.002923196943914488,0.1250228846781889
26393,184946.77810759426,84810.0,Básico,P5,0.53,0.445,98.02179239702497,82.30131625787945,261.81620749245366,3.193291070805723,1.7268462177228268
26398,0.0,86191.0,Articulado (18m),P8,0.8,0.672,0.0,0.0,0.0,0.0,0.0
26399,268167.12088627316,86202.0,Articulado (18m),P5,0.8,0.672,214.53369670901853,180.20830523557558,573.0195039097885,6.992082243140333,3.7811306604528467
26401,6898.55493482262,86216.0,Articulado (18m),P5,0.8,0.672,5.518843947858096,4.635828916200801,14.740832184728974,0.17987016194859107,0.0972689623197252
26404,74164.45023727039,54836.0,Articulado (23m),P8,0.85,0.714,63.039782701679826,52.95341746941105,168.3792595961868,0.0013767888542046871,0.05888420022598508
26408,196393.95992835358,55567.0,Articulado (18m),P8,0.8,0.672,157.1151679426829,131.9767410718536,419.65461357490597,0.0034313952678681936,0.1467581360719012
26412,422124.32929627725,86225.0,Padron,P7,0.63,0.529,265.9383274566547,223.30377019773067,710.3212726367246,0.12281707360875188,14.682222890500793
26415,7821.302005299154,86197.0,Básico,P8,0.53,0.445,4.145290062808552,3.4804793923581236,11.072069757761643,9.04924642013112e-05,0.003870293084302233
26419,157363.31077779309,57923.0,Articulado (18m),P8,0.8,0.672,125.89064862223448,105.74814484267696,336.25392246998825,0.002749451765909601,0.11759193706505677
26454,318436.60034640785,60450.0,Padron,P7,0.63,0.529,200.61505821823692,168.45296158324976,535.8428205009108,0.09264912887078737,11.075782224098672
26457,372616.63386867155,46716.0,Padron,P7,0.63,0.529,234.7484793372631,197.11419931652728,627.0131883098297,0.10841280962409001,12.96025860506167
26459,88186.08479480595,43392.0,Biarticulado,P7,0.9,0.756,79.36747631532536,66.6686801048733,211.99052923823402,0.03666777405768032,4.38346571689542
26462,198852.14739560834,56274.0,Articulado (18m),P8,0.8,0.672,159.0817179164867,133.62864304984882,424.9072685549359,0.003474344719296069,0.14859505107143187
26464,46326.85444299256,55382.0,Básico,P7,0.53,0.445,24.55323285478606,20.615450227131692,65.58168495513357,0.011338497624922431,1.3554658524339087
26466,223801.42747715343,51220.0,Articulado (18m),P7,0.8,0.672,179.04114198172275,150.3945592646471,478.2188902331814,0.08271700759555592,9.888442271650549
26472,4146.958828590896,2035.0,Midiônibus,P7,0.47,0.395,1.949070649437721,1.638048737293404,5.2059677046481525,0.0009009268055113723,0.10770170447704132
26482,218078.30872066802,86187.0,Básico,P7,0.53,0.445,115.58150362195406,97.04484738069728,308.71819617423927,0.053374666059383506,6.380698715280846
26488,160975.92064890583,60029.0,Midiônibus,P5,0.47,0.395,75.65868270498574,63.58548865631781,202.08434150501688,2.467116959865131,1.3341507229868603
26490,161518.63856312813,60440.0,Miniônibus,P7,0.35,0.294,56.53152349709484,47.48647973755966,150.9956992607403,0.026117563855657815,3.122236042744548
26495,188322.67587760204,86255.0,Articulado (18m),P8,0.8,0.672,150.65814070208165,126.55283818974858,402.4078938152601,0.003290373792933463,0.1407267560670004
26502,223465.84301746514,84295.0,Articulado (18m),P8,0.8,0.672,178.77267441397214,150.1690465077366,477.50181335971956,0.0039043952092011514,0.1669879797166031
26504,119312.82554869895,27009.0,Padron,P7,0.63,0.529,75.16708009568035,63.11648471526175,200.7712709355622,0.03471406659339396,4.14990887002846
26511,113455.80572660035,27380.0,Miniônibus,P7,0.35,0.294,39.70953200431012,33.3560068836205,106.06415998351233,0.018345803785991276,2.193157452598048
26517,65672.9111128102,10739.0,Midiônibus,P7,0.47,0.395,30.866268223020793,25.94079988956003,82.44380242368854,0.014267439939258017,1.705607592738572
26520,0.0,86240.0,Biarticulado,P5,0.9,0.756,0.0,0.0,0.0,0.0,0.0
26522,109950.91916622488,31483.0,Articulado (23m),P5,0.85,0.714,93.45828129129114,78.50495628468455,249.62706932903862,3.0459923038457606,1.6471909927652513
26523,0.0,50512.0,Biarticulado,P5,0.9,0.756,0.0,0.0,0.0,0.0,0.0
26526,195312.23370581708,55804.0,Articulado (23m),P5,0.85,0.714,166.0153986499445,139.45293486595338,443.42712979400176,5.410773872798991,2.926001479357434
26529,231185.57496803175,56772.0,Miniônibus,P8,0.35,0.294,80.9149512388111,67.96855904060133,216.12383475886443,0.0017671825350556345,0.07558103765314868
26530,113340.40180038447,33742.0,Articulado (18m),P7,0.8,0.672,90.67232144030758,76.16475000985837,242.18577056706155,0.0418906125054221,5.007832313148188
26536,173741.10619500023,69616.0,Articulado (23m),P7,0.85,0.714,147.6799402657502,124.05114982323016,394.45312044981875,0.06822813240277659,8.156363100877384
26537,108622.33088393128,36798.0,Básico,P7,0.53,0.445,57.56983536848358,48.336937243349425,153.76903026921963,0.026585315483842187,3.178153623750225
26539,246624.42731403923,53378.0,Miniônibus,P8,0.35,0.294,86.31854955991372,72.50758163032752,230.55684587452953,0.0018851971223885155,0.0806284307729242
26543,227691.3726143774,39819.0,Midiônibus,P5,0.47,0.395,107.01494512875738,89.93809218267907,285.8369184389109,3.489597976687948,1.8870810501769724
